address,공시가격,좌표,초등학교,중학교,고등학교,유치원,학원,병원,약국,보건소,헬스장,체육관,수영장,영화관,카페,공원,놀이터,도서관,백화점,대형마트,복합쇼핑센터,시장,사회복지관,경로당,어린이집
경기도 양평군 개군면 하자포리,59969464.29,"37.432815,127.535340",0,0,0,1,0,0,1,1,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0
경기도 양평군 개군면 구미리,0,"37.440513,127.524142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 개군면 앙덕리,0,"37.443928,127.512208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 개군면 석장리,0,"37.456065,127.518819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 개군면 공세리,0,"37.461820,127.540274",0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,2,0
경기도 양평군 개군면 불곡리,0,"37.451748,127.539408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 개군면 부리,0,"37.433532,127.546722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
경기도 양평군 개군면 자연리,0,"37.429512,127.561336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 개군면 내리,0,"37.442349,127.562082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 개군면 향리,0,"37.432991,127.570627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 개군면 주읍리,0,"37.436847,127.579790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 개군면 계전리,0,"37.420712,127.574051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 개군면 상자포리,0,"37.419325,127.542139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
인천광역시 중구 중앙동1가,43040625,"37.473492,126.620486",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
인천광역시 중구 중앙동2가,0,"37.472813,126.621742",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
인천광역시 중구 중앙동3가,42796774.19,"37.472132,126.622960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 중앙동4가,0,"37.471300,126.624080",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 해안동1가,15349206.35,"37.472555,126.620457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 해안동2가,0,"37.472110,126.621252",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 해안동3가,0,"37.471528,126.622021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 해안동4가,0,"37.470963,126.623053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 관동1가,63869901.32,"37.473724,126.621530",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 관동2가,90250000,"37.472744,126.623488",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 관동3가,43598000,"37.472037,126.624772",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 항동1가,0,"37.473878,126.617239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 항동2가,0,"37.472974,126.618316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 항동3가,0,"37.472357,126.619541",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 항동4가,0,"37.471586,126.620652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 항동5가,0,"37.471044,126.621727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 항동6가,0,"37.470190,126.622845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 항동7가,112409087.7,"37.451976,126.606149",1,0,0,1,5,7,5,0,0,0,0,0,29,0,0,1,0,0,0,1,0,2,1
인천광역시 중구 송학동1가,0,"37.474286,126.622185",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
인천광역시 중구 송학동2가,63043985.85,"37.473981,126.624781",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 송학동3가,30096726.19,"37.473303,126.625934",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
인천광역시 중구 사동,42946875,"37.468689,126.626025",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 신생동,123975664.7,"37.469035,126.627082",0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0
인천광역시 중구 신포동,0,"37.471171,126.626665",0,0,0,0,0,11,3,0,0,0,0,0,16,0,0,0,0,0,0,1,0,1,0
인천광역시 중구 답동,86708355.47,"37.468908,126.628987",1,1,0,2,13,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2
인천광역시 중구 신흥동1가,132418881.8,"37.467931,126.631594",0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
인천광역시 중구 신흥동2가,64293758.61,"37.467349,126.634498",0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
인천광역시 중구 신흥동3가,139629672.8,"37.454941,126.631765",2,1,0,2,7,6,6,0,0,0,0,0,8,1,0,1,0,0,0,0,0,3,2
인천광역시 중구 선화동,47512075.7,"37.465694,126.637144",0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
인천광역시 중구 유동,48150000,"37.469723,126.637090",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
인천광역시 중구 율목동,33100563.49,"37.470038,126.633986",0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
인천광역시 중구 도원동,44174442.74,"37.467854,126.638886",0,0,0,0,5,0,1,0,0,1,0,0,5,0,1,2,0,0,0,0,0,3,0
인천광역시 중구 내동,102856901.4,"37.473529,126.627849",0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0
인천광역시 중구 경동,40833539.41,"37.472120,126.632865",0,0,0,0,2,3,2,0,0,0,0,2,14,0,0,0,0,0,0,0,0,1,0
인천광역시 중구 용동,44909642.86,"37.473156,126.631225",0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 인현동,78919813.52,"37.474818,126.631002",0,0,0,0,2,9,4,0,1,0,0,0,17,0,0,1,0,0,1,0,0,1,0
인천광역시 중구 전동,46195917.94,"37.476721,126.627071",0,0,0,1,0,1,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0
인천광역시 중구 북성동1가,52323258.38,"37.476385,126.606200",0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,3,0
인천광역시 중구 북성동2가,53878347.03,"37.476555,126.618377",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
인천광역시 중구 북성동3가,43880392.16,"37.475996,126.619830",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
인천광역시 중구 선린동,0,"37.474517,126.618570",0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
인천광역시 중구 송월동1가,50360541.45,"37.479677,126.623288",0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
인천광역시 중구 송월동2가,113499931.4,"37.478635,126.619295",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
인천광역시 중구 송월동3가,44832958.2,"37.478114,126.620739",0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0
인천광역시 중구 중산동,183455510.4,"37.503478,126.553969",3,0,1,6,111,33,12,0,0,1,3,1,61,7,4,6,0,0,0,0,0,15,6
인천광역시 중구 운남동,189385539.7,"37.493403,126.535784",2,1,1,1,13,5,1,1,0,0,0,0,23,16,11,0,0,0,0,0,0,7,1
인천광역시 중구 운서동,144349792.5,"37.489897,126.491849",2,1,4,4,44,28,16,0,5,1,4,2,135,14,16,3,0,1,1,0,0,17,4
인천광역시 중구 운북동,53882606.53,"37.513076,126.522461",0,0,0,0,0,0,0,0,0,0,0,0,10,15,2,0,0,0,0,0,0,3,0
인천광역시 중구 을왕동,65350926.39,"37.452330,126.379504",0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,2,0,0,0,0,0,4,0
인천광역시 중구 남북동,29168421.05,"37.449533,126.411321",0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
인천광역시 중구 덕교동,90852631.58,"37.432601,126.419339",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0
인천광역시 중구 무의동,71368800,"37.388568,126.424443",0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0
인천광역시 동구 만석동,84092012.11,"37.484945,126.622333",0,0,0,0,7,3,2,1,0,0,0,0,8,2,1,0,0,0,0,0,0,6,0
인천광역시 동구 화수동,73650165.75,"37.483321,126.630481",1,1,0,1,7,6,3,0,1,0,0,0,6,1,1,1,0,0,0,0,0,6,1
인천광역시 동구 송현동,104731772.8,"37.478645,126.637402",1,0,0,4,29,21,8,0,0,0,0,1,22,0,2,0,0,0,0,1,0,11,5
인천광역시 동구 화평동,53868857.99,"37.479185,126.630983",0,0,0,0,2,6,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0
인천광역시 동구 창영동,52182205.95,"37.470597,126.641977",0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
인천광역시 동구 금곡동,50646686.39,"37.472672,126.640010",0,0,0,0,2,3,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0
인천광역시 동구 송림동,127824853.2,"37.475860,126.645311",4,1,3,5,20,47,18,0,2,1,0,0,54,3,2,1,0,1,0,1,1,12,5
인천광역시 미추홀구 숭의동,89492679.06,"37.463384,126.650886",2,1,0,3,36,27,18,1,0,0,0,0,13,1,0,3,0,1,0,0,1,13,3
인천광역시 미추홀구 용현동,142207163.9,"37.453892,126.652817",3,2,1,9,159,110,44,0,3,0,0,0,86,2,5,2,0,1,0,1,0,44,9
인천광역시 미추홀구 학익동,146307401.5,"37.442015,126.663750",4,1,4,9,84,44,14,0,9,0,0,1,382,1,13,1,0,0,0,0,1,25,9
인천광역시 미추홀구 도화동,97335598.45,"37.467383,126.666387",3,3,5,5,43,44,17,1,1,0,0,2,17,1,2,2,0,0,1,0,0,23,5
인천광역시 미추홀구 주안동,101064699.5,"37.454866,126.679934",6,1,2,14,176,205,77,0,6,0,1,5,111,3,7,5,0,0,1,0,1,44,13
인천광역시 미추홀구 관교동,193934815.2,"37.444135,126.692797",2,3,0,0,36,7,4,0,0,0,0,1,8,1,3,1,1,0,0,0,0,7,0
인천광역시 미추홀구 문학동,70406808.84,"37.437591,126.682419",1,0,1,2,10,3,3,0,0,0,0,0,7,0,7,0,0,0,0,0,0,2,2
인천광역시 연수구 옥련동,128509230.3,"37.424062,126.652109",4,2,3,6,96,47,10,0,1,0,0,1,68,1,5,2,0,0,0,1,0,26,6
인천광역시 연수구 선학동,110055411.1,"37.427559,126.696776",1,1,0,1,26,15,6,0,3,0,1,0,20,0,8,1,0,0,0,0,1,12,1
인천광역시 연수구 연수동,126438786,"37.421157,126.680231",5,3,3,9,97,65,23,0,3,0,0,0,75,7,8,4,0,0,0,0,3,24,9
인천광역시 연수구 청학동,97616736.61,"37.425968,126.666178",1,2,1,4,22,22,11,1,1,0,1,1,43,3,11,1,0,1,0,0,0,14,4
인천광역시 연수구 동춘동,182789404.6,"37.411694,126.662205",6,3,3,10,207,63,17,0,4,0,1,2,98,8,7,2,0,2,1,1,0,23,9
인천광역시 연수구 송도동,394658192,"37.384532,126.645656",15,4,6,19,611,186,47,1,12,0,6,3,406,32,18,5,0,2,4,0,0,49,19
인천광역시 남동구 구월동,126316697.6,"37.450744,126.710499",8,5,0,16,244,282,76,0,7,1,1,1,359,6,19,2,0,0,5,0,0,24,16
인천광역시 남동구 간석동,110227152.3,"37.464861,126.707693",5,4,5,10,162,112,49,1,5,0,0,0,141,5,14,1,1,1,0,0,1,34,10
인천광역시 남동구 만수동,95567914.13,"37.456100,126.731243",10,6,4,12,220,123,44,1,6,0,1,0,134,4,24,1,0,0,0,0,2,45,12
인천광역시 남동구 장수동,75761877.15,"37.454008,126.754685",0,0,0,0,0,1,2,0,0,1,0,0,8,1,4,0,0,0,0,0,0,3,0
인천광역시 남동구 서창동,174434018.8,"37.431893,126.750907",4,2,1,8,125,46,14,0,3,0,1,0,42,8,10,1,0,0,0,0,0,20,8
인천광역시 남동구 운연동,147100000,"37.439081,126.766117",0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0
인천광역시 남동구 남촌동,73089227.62,"37.426049,126.712230",1,0,0,2,13,9,6,0,0,0,0,0,9,2,3,0,0,0,0,0,0,6,2
인천광역시 남동구 수산동,129000000,"37.436303,126.725504",0,0,0,3,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,1,0
인천광역시 남동구 도림동,122735178.2,"37.419448,126.727412",1,0,0,2,11,6,2,0,0,0,0,0,12,2,7,0,0,0,0,0,0,6,2
인천광역시 남동구 논현동,170540080.7,"37.404763,126.722968",9,3,4,15,283,121,39,0,5,0,1,3,117,12,26,2,0,0,2,0,1,37,15
인천광역시 남동구 고잔동,0,"37.394813,126.701368",0,0,0,0,1,5,1,0,1,0,0,0,23,4,0,0,0,0,0,0,0,2,0
인천광역시 부평구 부평동,100577449.2,"37.493656,126.724134",7,4,2,9,214,269,97,1,10,0,1,5,302,4,6,11,2,2,0,0,1,27,9
인천광역시 부평구 십정동,91199498.66,"37.475926,126.701909",6,3,2,6,56,51,17,1,0,0,0,0,89,2,12,7,0,0,0,1,0,16,6
인천광역시 부평구 산곡동,150119288.9,"37.503767,126.702194",9,2,6,14,221,90,35,0,4,0,0,0,73,2,0,4,0,2,2,0,0,38,13
인천광역시 부평구 청천동,118372453.1,"37.517028,126.702209",2,1,0,4,43,34,19,1,1,0,0,3,82,1,0,5,0,0,0,0,0,16,4
인천광역시 부평구 삼산동,159387106.3,"37.518461,126.738849",5,3,3,8,195,74,20,0,3,2,0,0,63,8,13,6,0,2,0,0,1,26,8
인천광역시 부평구 갈산동,113669700.2,"37.515913,126.727324",3,1,1,6,43,21,7,0,3,0,0,0,49,3,9,2,0,1,0,0,1,20,6
인천광역시 부평구 부개동,130645055,"37.491066,126.736824",5,5,5,13,139,58,25,0,3,0,1,0,68,6,11,6,0,0,0,0,0,27,13
인천광역시 부평구 일신동,115877963.8,"37.482695,126.745248",1,0,0,1,19,8,5,0,0,0,0,0,14,0,1,1,0,0,0,0,0,3,1
인천광역시 부평구 구산동,208685396.4,"37.480091,126.752475",1,0,0,2,2,2,1,0,0,0,0,0,4,3,1,1,0,0,0,0,0,2,2
인천광역시 계양구 효성동,96690325.94,"37.529442,126.707198",4,3,1,5,86,44,16,1,5,0,0,0,34,1,1,1,0,0,0,0,0,32,5
인천광역시 계양구 계산동,100997011.7,"37.541600,126.724428",7,3,2,7,132,121,35,1,5,0,2,0,125,4,7,1,0,3,0,0,0,33,7
인천광역시 계양구 작전동,99953059.05,"37.530552,126.726859",4,1,3,7,112,85,43,0,4,0,1,3,94,6,2,1,0,2,1,0,0,36,7
인천광역시 계양구 서운동,173882936.1,"37.529584,126.750621",1,1,1,1,2,0,0,0,0,2,0,0,8,6,1,1,0,0,0,0,1,3,1
인천광역시 계양구 임학동,57246919.77,"37.546151,126.735184",0,0,0,3,22,19,6,0,0,0,0,0,27,0,2,1,0,0,0,0,0,2,0
인천광역시 계양구 용종동,204639931.8,"37.542069,126.742934",2,0,1,1,62,20,4,0,2,0,0,0,25,2,1,0,0,0,0,0,0,6,1
인천광역시 계양구 병방동,90036937.09,"37.548023,126.742418",2,2,1,4,19,29,7,0,0,0,0,0,13,0,3,0,0,0,0,0,0,8,4
인천광역시 계양구 방축동,83735358.19,"37.551777,126.738456",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
인천광역시 계양구 박촌동,119350857.4,"37.554852,126.745981",1,0,0,1,13,9,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,8,0
인천광역시 계양구 동양동,99556408.05,"37.560871,126.757210",1,1,0,2,22,11,3,0,3,0,0,0,18,2,5,1,0,0,0,0,0,6,2
인천광역시 계양구 귤현동,171450398.5,"37.568140,126.746683",1,1,0,1,15,4,2,0,0,0,0,0,8,0,4,0,0,0,0,0,0,4,1
인천광역시 계양구 상야동,103656746,"37.578112,126.777319",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
인천광역시 계양구 하야동,0,"37.582177,126.780714",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
인천광역시 계양구 평동,0,"37.581459,126.776155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 계양구 노오지동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시 계양구 선주지동,0,"37.579826,126.746139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
인천광역시 계양구 이화동,193635517.4,"37.588642,126.738995",0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
인천광역시 계양구 오류동,135208191.5,"37.585629,126.727276",0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
인천광역시 계양구 갈현동,0,"37.579898,126.722261",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
인천광역시 계양구 둑실동,0,"37.576924,126.703881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
인천광역시 계양구 목상동,0,"37.568562,126.708682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
인천광역시 계양구 다남동,138820351.8,"37.568002,126.725781",0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0
인천광역시 계양구 장기동,77574035.14,"37.578070,126.735330",1,0,0,1,9,5,2,1,0,0,0,0,7,0,4,0,0,0,0,0,0,1,1
인천광역시 서구 백석동,60853763.44,"37.579792,126.667795",0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
인천광역시 서구 시천동,0,"37.570792,126.685728",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
인천광역시 서구 검암동,146453111.6,"37.562594,126.676249",2,2,1,4,72,21,5,0,1,3,0,0,43,3,7,4,0,0,0,0,0,12,4
인천광역시 서구 경서동,249837378.4,"37.554289,126.649893",2,0,0,4,10,11,1,0,0,0,1,0,70,2,4,0,0,0,0,0,0,5,4
인천광역시 서구 공촌동,82758166.82,"37.552507,126.684771",1,0,1,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1
인천광역시 서구 연희동,151486612.4,"37.549144,126.674639",1,1,1,1,16,8,5,0,2,0,0,1,77,3,6,1,0,0,0,0,0,6,1
인천광역시 서구 심곡동,97406504.06,"37.543639,126.674983",2,0,0,3,40,30,13,1,0,1,0,0,54,1,11,4,0,0,0,0,1,7,3
인천광역시 서구 가정동,91535807.32,"37.519224,126.674965",3,0,1,5,61,47,14,0,1,0,1,0,75,0,2,6,0,0,0,0,0,17,4
인천광역시 서구 신현동,136862129.3,"37.516771,126.668176",3,3,1,5,59,28,8,0,2,0,0,0,43,1,0,2,0,0,0,0,0,9,5
인천광역시 서구 석남동,75765293.68,"37.506230,126.670367",4,2,1,4,44,63,25,1,2,0,0,0,113,1,3,5,0,0,0,0,0,22,4
인천광역시 서구 원창동,0,"37.513576,126.640031",0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,1,0
인천광역시 서구 가좌동,93079141.35,"37.491541,126.674268",4,4,2,10,78,63,24,1,4,0,0,0,119,4,7,13,0,1,0,0,0,32,10
인천광역시 서구 마전동,147143700.4,"37.604268,126.664330",2,1,2,8,120,46,12,0,2,4,2,0,64,3,12,5,0,2,0,0,0,30,8
인천광역시 서구 당하동,158229716,"37.589907,126.683700",3,1,1,7,101,36,14,1,3,0,1,1,36,1,7,6,0,1,0,0,0,16,6
인천광역시 서구 원당동,125398835.3,"37.597332,126.698413",1,0,1,7,33,7,4,0,0,0,0,0,13,3,1,2,0,0,0,0,0,3,6
인천광역시 서구 대곡동,122447529.5,"37.626194,126.666424",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
인천광역시 서구 금곡동,131074575,"37.612434,126.644142",1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,2
인천광역시 서구 오류동,158357259.3,"37.591864,126.623317",1,0,0,3,3,2,1,0,0,0,0,0,20,6,4,1,0,0,0,0,0,7,3
인천광역시 서구 왕길동,131326898.4,"37.592387,126.651228",1,0,0,1,32,31,12,0,0,0,0,0,26,2,2,2,0,0,0,0,0,17,1
인천광역시 서구 불로동,131329438.7,"37.613374,126.685876",2,1,0,3,28,12,5,0,1,0,0,0,13,2,5,4,0,0,0,0,0,13,3
인천광역시 서구 청라동,351637328.7,"37.533120,126.640323",7,4,4,13,406,89,27,0,4,2,4,2,85,12,17,14,0,1,2,0,0,36,13
인천광역시 강화군 강화읍 신문리,47193967.72,"37.745202,126.481866",1,0,0,2,8,14,3,0,0,0,0,0,17,0,0,0,0,0,0,1,0,4,2
인천광역시 강화군 강화읍 관청리,41288603.61,"37.748960,126.485426",1,1,1,2,20,15,5,0,0,0,0,0,31,0,0,1,0,0,0,0,0,6,2
인천광역시 강화군 강화읍 국화리,34464661.41,"37.744609,126.464352",0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 강화읍 남산리,64557340.12,"37.737820,126.483633",0,0,0,1,0,13,7,1,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 강화읍 갑곳리,58085366.02,"37.741289,126.502480",1,1,0,1,30,3,2,0,0,0,0,0,15,0,1,0,0,0,0,0,0,8,1
인천광역시 강화군 강화읍 용정리,48137728.29,"37.745211,126.511731",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 강화읍 옥림리,45111936.94,"37.756050,126.500384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 강화읍 월곳리,0,"37.769644,126.502558",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
인천광역시 강화군 강화읍 대산리,0,"37.769709,126.492529",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 선원면 금월리,0,"37.709307,126.489100",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 선원면 연리,0,"37.705507,126.505739",0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 선원면 지산리,0,"37.714077,126.500993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 선원면 신정리,0,"37.723950,126.505837",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 선원면 창리,96134395.31,"37.728122,126.488092",0,0,0,0,8,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 선원면 선행리,0,"37.726273,126.461944",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
인천광역시 강화군 선원면 냉정리,73542261.9,"37.712603,126.474301",0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 불은면 두운리,0,"37.684417,126.484819",0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0
인천광역시 강화군 불은면 고능리,0,"37.688159,126.502168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
인천광역시 강화군 불은면 오두리,81481578.95,"37.676789,126.511073",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
인천광역시 강화군 불은면 넙성리,0,"37.668944,126.507506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 불은면 신현리,0,"37.656342,126.505180",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
인천광역시 강화군 불은면 삼동암리,0,"37.693329,126.463728",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 불은면 삼성리,0,"37.706098,126.450618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 불은면 덕성리,0,"37.652956,126.519685",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 길상면 온수리,57578058.8,"37.640521,126.486946",1,1,1,0,9,8,2,1,0,0,1,0,22,0,0,0,0,0,0,0,0,4,0
인천광역시 강화군 길상면 선두리,131244680.9,"37.613847,126.487408",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0
인천광역시 강화군 길상면 동검리,0,"37.589006,126.513428",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
인천광역시 강화군 길상면 초지리,15285625,"37.628543,126.521550",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 길상면 장흥리,49963286,"37.624936,126.506746",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0
인천광역시 강화군 길상면 길직리,77980131,"37.656968,126.488353",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
인천광역시 강화군 화도면 내리,198852459,"37.635730,126.397470",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0
인천광역시 강화군 화도면 상방리,16412375,"37.633626,126.419360",1,1,0,0,1,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
